id,Grupo,Producto_Activo,Cve_Med,Cve_Med,ID_PRODUCTO,GPO,GPO1,ESP,DIF,VAR,CUADRO_BASICO_SAI,PROGRAMA_MEDICO,DESCRIPCION_ARTICULO,UNIDAD_PRESENTACION,CANTIDAD_PRESENTACION,TIPO_PRESENTACION,Unidades,Medida,tot_unidades,med,ANALGESIACOS_ANTIINFLAMATORIOS_ANTIRREUMATICOS,ANALGESICOS_OPIOIDES___,ANALGESICOS_ANTIPIRETICOS,ANESTESICOS_GENERATES,ANESTESICOS_LOCALES,ANSIOLITICOS,ANTIACIDOS,ANTIAGREGANTE_PLAQUETARIO,ANTIANEMICOS,ANTIANGINOSO,ANTIARRITMICOS,ANTIASMATICO__BRONCODILATADOR,ANTIBIOTICOS,ANTICONCEPTIVO_INTRAUTERINO,ANTIDEPRESIVOS,ANTIDIABETICOS,ANTIDIARREICOS,ANTIDOTOS,ANTIEMETICOS,ANTIEPILEPTICOS,ANTIESPASMODICO,ANTIFUNGICOS,ANTIGOTOSOS,ANTIHEMORRAGICOS,ANTIHISTAMINICOS,ANTIPARKINSONIANO,ANTIPSICOTICOS,ANTISEPTICOS_DESINFECTANTES,ANTITROMBITICO_TROMBOTICO_ANTIAGREGANTE,ANTITROMBOTICO_TROMBOLITICO,ANTITUSIVOS,ANTIULCEROSOS_PROTECTOR_GASTRICO,ANTIVIRALES,CARDIOTONICOS,CORTICOIDES,DIURETICOS_ANTIHIPERTENSIVOS,FACTOR_VITAMINICO,HIPNOTICO_SEDANTE,HIPOLIPEMIANTE,INDUCTOR_DEL_PARTO,INHIBIDOR_DEL_PARTO,INMUNOSUPRESORES,LAXANTES,MUCOLITICOS,OTROS_ANTIHIPERTENSIVOS,RELAJANTE_MUSCULAR,TERAPIA_TIROIDEA,TRATAMIENTO_TUBERCULOSIS,g1_ANALGESICOS,g2_ANESTESIA,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,GRUPO,ANALGESICOS_URINARIOS,ANTIAGREGANTES_PLAQUETARIOS,ANTIALERGICOS,ANTIANDROGENICOS,ANTIARRITMICOS,ANTICOAGULANTES_ORALES,ANTIDEPRESIVOS,ANTIFLAMATORIOS_ESTEROIDEOS,ANTIHIPERTENSIVOS,ANTIINFLAMATORIOS_NO_ESTEROIDEOS,ANTIMICOTICOS_SISTEMICOS_Y_TOPICOS,ANTIMUSCARINICOS,ANTINEURITICOS,ANTITUSIVOS,ANTIULCEROSOS_Y_PROTECTORES_DE_LA_MUCOSA_GASTRICA,ANTIURICOSURICOS,ANTIVERTIGINOSOS,BENZODIAZEPINAS,BLOQUEADORES_ALFA,BRONCODILATADORES_Y_EXPECTORANTES,DISFUNCION_ERECTIL,ELECTROLITOS_ORALES,FARMACOS_INSUFICIENCIA_CARDIACA_Y_ANTIANGINOSOS,FARMACOS_MODIFICADORES_DE_LA_ENFERMEDAD,FARMACOS_OCULARES,FARMACOS_UTILIZADOS_EN_CANCER_DE_MAMA,FARMACOS_UTILIZADOS_EN_HIPERTIROIDISMO,FARMACOS_UTILIZADOS_EN_HIPOTIROIDISMO,FARMACOS_UTILIZADOS_EN_NEFROLOGIA,FARMACOS_UTILIZADOS_EN_NEUROLOGIA,FARMACOS_UTILIZADOS_EN_OSTEOPOROSIS,FARMACOS_UTILIZADOS_EN_PSIQUIATRIA,FORMULAS_NUTRICIONALES_COMPLETAS,HIPOLIPEMIANTES,HORMONALES,METILXANTINAS,VARIOS,VITAMINICOS
682,Grupo Nº 1: Analgesia,PARACETAMOL,106,0106,1000001060000,010,000,0106,00,00,SI,VALES,"PARACETAMOL SOLUCION ORAL CADA ML CONTIENE: PARACETAMOL 100 MG ENVASE CON 15 ML, GOTERO CALIBRADO A 0.5 Y 1 ML, INTEGRADO O ADJUNTO AL ENVASE QUE SIRVE DE TAPA.",FCO,15,ML.,100,miligramos,100,miligramos,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,Grupo Nº 1: Analgesia,METAMIZOL SÓDICO,108,0108,1000001080000,010,000,0108,00,00,SI,"VALES,Sustantiva",METAMIZOL SODICO COMPRIMIDO CADA COMPRIMIDO CONTIENE: METAMIZOL SODICO 500 MG ENVASE CON 10 COMPRIMIDOS.,ENV,10,COM,500,miligramos,5000,miligramos,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANTIINFLAMATORIOS_NO_ESTEROIDEOS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,Grupo Nº 1: Analgesia,METAMIZOL SÓDICO,109,0109,1000001090000,010,000,0109,00,00,SI,Sustantiva,METAMIZOL SODICO SOLUCION INYECTABLE CADA AMPOLLETA CONTIENE: METAMIZOL SODICO 1 G ENVASE CON 3 AMPOLLETAS CON 2 ML.,ENV,3,AMP,1,gramos,3,gramos,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,Grupo Nº 1: Analgesia,DEXMEDETOMIDINA,247,0247,1000002470002,010,000,0247,00,02,NO,Sustantiva,"DEXMEDETOMIDINA. SOLUCION INYECTABLE, CADA FRASCO AMPULA CONTIENE: CLORHIDRATO DE DEXMETOMIDINA 200 MICROGRAMOS. ENVASE CON UN FRASCO AMPULA.",ENV,1,F.A,200,microgramos,200,microgramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,Grupo Nº 1: Analgesia,DEXMEDETOMIDINA,247,0247,1000002470100,010,000,0247,01,00,SI,Sustantiva,DEXMEDETOMIDINA SOLUCION INYECTABLE CADA FRASCO AMPULA CONTIENE: CLORHIDRATO DE DEXMEDETOMIDINA 200 MICROGRAMOS. ENVASE CON 5 FRASCOS AMPULA.,ENV,5,F.A,200,microgramos,1000,microgramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,Grupo Nº 1: Analgesia,DEXMEDETOMIDINA,247,0247,1000002470200,010,000,0247,02,00,NO,Sustantiva,DEXMEDETOMIDINA. SOLUCIÓN INYECTABLE. CADA FRASCO AMPULA CONTIENE: CLORHIDRATO DE DEXMEDETOMIDINA 200 MICROGRAMOS. ENVASE CON 25 FRASCOS AMPULA.,ENV,25,F.A,200,microgramos,5000,microgramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931,Grupo Nº 1: Analgesia,KETOROLACO,3422,3422,1000034220002,010,000,3422,00,02,NO,Sustantiva,KETOROLACO. SOLUCION INYECTABLE. CADA FRASCO AMPULA O AMPOLLETA CONTIENE: KETOROLACO-TROMETAMINA 30 MG. ENVASE CON 3 FRASCOS AMPULA O 3 AMPOLLETAS DE 1 ML.,ENV,3,AFA,30,miligramos,90,miligramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANTIINFLAMATORIOS_NO_ESTEROIDEOS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
998,Grupo Nº 1: Analgesia,CLONIXINATO DE LISINA,4028,4028,1000040280000,010,000,4028,00,00,SI,Sustantiva,CLONIXINATO DE LISINA SOLUCION INYECTABLE CADA AMPOLLETA CONTIENE: CLONIXINATO  DE LISINA 100 MG ENVASE CON 5 AMPOLLETAS DE 2 ML.,ENV,5,AMP,100,miligramos,500,miligramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,Grupo Nº 1: Analgesia,CAPSAICINA,4031,4031,1000040310000,010,000,4031,00,00,SI,Sin programa definido,CAPSAICINA CREMA CADA 100 GRAMOS CONTIENE: EXTRACTO DE OLEORESINA DEL CAPSICUM  ANNUUNA EQUIVALENTE A 0.035 G DE CAPSAICINA. ENVASE CON 40 G.,ENV,1,ENV,0.035,gramos,0.035,gramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,Grupo Nº 1: Analgesia,ETOFENAMATO,4036,4036,1000040360000,010,000,4036,00,00,SI,Sustantiva,ETOFENAMATO SOLUCION INYECTABLE CADA AMPOLLETA CONTIENE: ETOFENAMATO 1 G ENVASE  CON UNA AMPOLLETA DE 2 ML.,ENV,1,AMP,1,gramos,1,gramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,Grupo Nº 10: Hematología,ANTITROMBINA III,5340,5340,1000053400000,010,000,5340,00,00,SI,"Sustantiva,Uso Hospitalario, Hematología",ANTITROMBINA III SOLUCION INYECTABLE EL FRASCO AMPULA CON LIOFILIZADO CONTIENE:  ANTITROMBINA III 500 UI ENVASE CON FRASCO AMPULA Y FRASCO AMPULA CON 10 ML DE  DILUYENTE.,ENV,1,JGO,500,UI,500,UI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,Grupo Nº 10: Hematología,FACTOR IX,5343,5343,1000053430000,010,000,5343,00,00,NO,"Sustantiva,Uso Hospitalario, Hematología,Uso Hospitalario, Hematología,Entrega hospitalaria,Entrega hospitalaria",FACTOR IX SOLUCION INYECTABLE CADA FRASCO AMPULA CON LIOFILIZADO CONTIENE: FACTOR IX DE COAGULACION RECOMBINANTE 500 UI ENVASE CON FRASCO AMPULA CON LIOFILIZADO Y FRASCO AMPULA CON DILUYENTE.,JGO,1,JGO,500,UI,500,UI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,Grupo Nº 10: Hematología,FACTOR IX,5343,5343,1000053430100,010,000,5343,01,00,SI,"Sustantiva,Uso Hospitalario, Hematología,Uso Hospitalario, Hematología,Entrega hospitalaria,Entrega hospitalaria","FACTOR IX SOLUCION INYECTABLE CADA FRASCO AMPULA CON LIOFILIZADO CONTIENE: FACTOR IX DE COAGULACION RECOMBINANTE 500 UI. ENVASE CON FRASCO AMPULA CON LIOFILIZADO, UNA JERINGA CON 5 ML DE DILUYENTE, UN EQUIPO DE INFUSION, UN",JGO,1,JGO,500,UI,500,UI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,Grupo Nº 10: Hematología,FACTOR IX,5344,5344,1000053440000,010,000,5344,00,00,NO,"Sustantiva,Uso Hospitalario, Hematología,Uso Hospitalario, Hematología,Entrega hospitalaria,Entrega hospitalaria",FACTOR IX SOLUCION INYECTABLE CADA FRASCO AMPULA CON LIOFILIZADO CONTIENE: FACTOR IX DE COAGULACION RECOMBINANTE 1000 UI ENVASE CON FRASCO AMPULA CON LIOFILIZADO Y FRASCO AMPULA CON DILUYENTE.,JGO,1,JGO,1000,UI,1000,UI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,Grupo Nº 10: Hematología,FACTOR IX,5344,5344,1000053440100,010,000,5344,01,00,SI,"Sustantiva,Uso Hospitalario, Hematología,Uso Hospitalario, Hematología,Entrega hospitalaria,Entrega hospitalaria","FACTOR IX SOLUCION INYECTABLE CADA FRASCO AMPULA CON LIOFILIZADO CONTIENE: FACTOR IX DE COAGULACION RECOMBINANTE 1000 UI. ENVASE CON FRASCO AMPULA CON LIOFILIZADO, UNA JERINGA CON 5 ML DE DILUYENTE, UN EQUIPO DE INFUSION, UN",JGO,1,JGO,1000,UI,1000,UI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,Grupo Nº 10: Hematología,RIVAROXABÁN,5544,5544,1000055440001,010,000,5544,00,01,SI,Sustantiva,RIVAROXABAN: CADA COMPRIMIDO CONTIENE RIVAROXABAN DE 10 MG.,PZA,10,COM,10,miligramos,100,miligramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,Grupo Nº 10: Hematología,RIVAROXABÁN,5544,5544,1000055440002,010,000,5544,00,02,NO,Sustantiva,RIVAROXABAN. COMPRIMIDO. CADA COMPRIMIDO CONTIENE RIVAROXABAN DE 10 MG.,ENV,10,COM,10,miligramos,100,miligramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,Grupo Nº 10: Hematología,RIVAROXABÁN,5544,5544,1000055440101,010,000,5544,01,01,NO,Sustantiva,RIVAROXABAN. COMPRIMIDO. CADA COMPRIMIDO CONTIENE RIVAROXABAN DE 10 MG.,ENV,30,COM,10,miligramos,300,miligramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,Grupo Nº 10: Hematología,DABIGATRÁN ETEXILATO,5551,5551,1000055510000,010,000,5551,00,00,SI,Sustantiva,DABIGATRAN ETEXILATO CAPSULA. CADA CAPSULA CONTIENE: DABIGATRAN ETEXILATO MESILATO EQUIVALENTE A 75 MG DE DABIGATRAN ETEXILATO. ENVASE CON 30 CAPSULAS.,ENV,30,CAP,75,miligramos,2250,miligramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,Grupo Nº 10: Hematología,DABIGATRÁN ETEXILATO,5551,5551,1000055510104,010,000,5551,01,04,NO,Sustantiva,DABIGATRAN ETEXILATO. CAPSULA. CADA CAPSULA CONTIENE: DABIGATRAN ETEXILATO MESILATO EQUIVALENTE A 75 MG DE DABIGATRAN ETEXILATO. ENVASE CON 60 CAPSULAS.,ENV,60,CAP,75,miligramos,4500,miligramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,Grupo Nº 10: Hematología,DABIGATRÁN ETEXILATO,5552,5552,1000055520000,010,000,5552,00,00,SI,Sustantiva,DABIGATRAN ETEXILATO CAPSULA. CADA CAPSULA CONTIENE: DABIGATRAN ETEXILATO MESILATO EQUIVALENTE A 110 MG DE DABIGATRAN ETEXILATO. ENVASE CON 30 CAPSULAS.,ENV,30,CAP,110,miligramos,3300,miligramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,Grupo Nº 10: Hematología,DABIGATRÁN ETEXILATO,5552,5552,1000055520102,010,000,5552,01,02,NO,Sustantiva,DABIGATRAN ETEXILATO. CAPSULA. CADA CAPSULA CONTIENE: DABIGATRAN ETEXILATO MESILATO EQUIVALENTE A 110 MG DE DABIGATRAN ETEXILATO. ENVASE CON 60 CAPSULAS.,ENV,60,CAP,110,miligramos,6600,miligramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,Grupo Nº 10: Hematología,DARBEPOETINA ALFA,5632,5632,1000056320000,010,000,5632,00,00,SI,Entrega hospitalaria,DARBEPOETINA ALFA. SOLUCION INYECTABLE CADA JERINGA PRELLENADA CONTIENE: DARBEPOETINA ALFA 300 MICROGRAMOS. ENVASE CON 1 MICROJERINGA CON 0.6 ML.,ENV,1,JGA,300,microgramos,300,microgramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,Grupo Nº 10: Hematología,DARBEPOETINA ALFA,5633,5633,1000056330000,010,000,5633,00,00,SI,Entrega hospitalaria,DARBEPOETINA ALFA. SOLUCION INYECTABLE CADA JERINGA PRELLENADA CONTIENE: DARBEPOETINA ALFA 500 MICROGRAMOS. ENVASE CON 1 MICROJERINGA CON 1.0 ML.,ENV,1,JGA,500,microgramos,500,microgramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,Grupo Nº 10: Hematología,FACTOR VIII DE LA COAGULACIÓN SANGUÍNEA HUMANO/FACTOR DE VON WILLEBRAND,5643,5643,1000056430000,010,000,5643,00,00,SI,"Sustantiva,Uso Hospitalario, Hematología",FACTOR VIII DE LA COAGULACION SANGUINEA HUMANO/FACTOR DE VON WILLEBRAND. SOLUCION INYECTABLE. CADA FRASCO AMPULA CON LIOFILIZADO CONTIENE: FACTOR VIII DE LA COAGULACION SANGUINEA HUMANO 250 UI FACTOR DE VON WILLEBRAND 600 UI.,ENV,1,ENV,850,UI,850,UI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,Grupo Nº 10: Hematología,FACTOR VIII DE LA COAGULACIÓN SANGUÍNEA HUMANO/FACTOR DE VON WILLEBRAND,5644,5644,1000056440000,010,000,5644,00,00,SI,"Entrega hospitalaria,Uso Hospitalario, Hematología",FACTOR VIII DE LA COAGULACION SANGUINEA HUMANO/FACTOR DE VON WILLEBRAND. SOLUCION INYECTABLE. CADA FRASCO AMPULA CON LIOFILIZADO CONTIENE: FACTOR VIII DE LA COAGULACION SANGUINEA HUMANO 500 UI FACTOR DE VON WILLEBRAND 1200 UI.,ENV,1,ENV,1700,UI,1700,UI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,Grupo Nº 10: Hematología,APIXABÁN,5731,5731,1000057310000,010,000,5731,00,00,SI,Sustantiva,APIXABAN. TABLETA. CADA TABLETA CONTIENE: APIXABAN 2.5 MG. ENVASE CON 20 TABLETAS.,ENV,20,TAB,2.5,miligramos,50,miligramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,Grupo Nº 10: Hematología,APIXABÁN,5731,5731,1000057310100,010,000,5731,01,00,NO,Sustantiva,APIXABAN. TABLETA. CADA TABLETA CONTIENE: APIXABAN 2.5 MG. ENVASE CON 60 TABLETAS.,ENV,60,TAB,2.5,miligramos,150,miligramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
